id1,id2
188_9_2,2156_0_2
1885_0_3,2311_9_4
1889_3_5,3922_11_2
1891_0_5,2017_8_7
1892_0_2,3782_0_5
1902_5_0,3907_6_5
1902_8_1,2652_8_2
1934_6_2,3816_9_8
1934_8_6,2632_9_1
1942_1_7,3494_3_0
1962_1_1,323_3_7
1985_10_3,594_2_2
2003_1_0,3056_2_2
2006_5_0,3732_1_1
201_1_5,3769_10_4
2012_6_5,2380_10_5
2019_10_5,2815_9_4
2024_8_7,3910_2_5
2034_7_2,2825_6_5
2037_0_3,3730_6_6
2037_6_6,387_3_2
2048_1_7,326_5_0
2049_0_0,247_6_1
2053_0_6,2471_4_2
2054_1_4,3734_2_3
2055_0_0,864_5_8
206_8_6,2566_8_6
2067_11_4,3985_7_5
2069_12_2,3504_13_6
2091_10_4,3572_5_6
21_11_5,2391_10_3
21_12_3,528_10_2
2105_5_3,2375_6_8
2106_1_0,3729_4_1
2109_2_3,3102_2_6
211_11_5,391_4_7
2115_8_1,369_7_2
2126_4_4,27_6_6
2126_11_0,3617_8_5
213_1_3,2239_13_5
2132_9_4,629_10_0
2156_9_4,2898_0_0
2160_9_2,2740_2_0
2163_10_5,678_10_2
2183_2_5,3968_9_3
2199_8_1,3435_5_4
2215_9_0,3966_2_1
2217_6_3,3557_9_2
2221_11_7,3427_2_1
2222_9_7,2341_3_5
2223_3_4,843_12_2
2227_1_3,2776_3_3
223_11_4,948_1_0
2245_9_5,909_8_4
2253_5_6,903_2_7
2253_10_2,3710_5_0
2254_2_0,2793_5_1
2256_11_6,807_2_7
2263_8_3,2826_2_0
2266_1_5,313_12_7
2272_2_3,2996_5_8
2274_6_3,3026_12_3
2280_4_1,3849_5_0
2280_7_1,2719_7_2
2283_13_8,2419_0_4
2284_3_7,518_2_7
2303_5_4,3715_4_0
2311_2_3,2675_0_3
2313_4_1,945_6_3
2316_0_3,662_1_6
2319_8_1,800_4_2
2320_5_8,3537_4_7
2323_0_5,2489_5_4
2340_7_2,526_11_7
2346_1_7,827_7_0
2347_3_1,777_4_0
2350_3_5,2573_1_4
2351_3_3,2627_6_3
2358_8_3,3549_5_1
2362_4_1,2668_2_8
2364_2_4,525_5_1
2365_1_5,506_3_0
2365_5_3,2711_6_5
2386_4_3,3301_10_5
239_4_3,2865_3_1
2393_12_6,3694_7_2
2401_6_5,3322_5_1
2401_10_4,662_4_5
2408_9_4,2945_12_3
2412_4_2,796_7_3
2431_5_3,3724_8_6
2434_6_2,846_4_2
2435_4_1,2660_1_6
2437_5_3,3084_4_2
2445_5_5,292_0_2
2461_1_4,3743_4_2
247_6_1,359_8_6
2470_9_0,3980_0_6
2472_6_5,3950_1_0
2480_3_0,463_8_2
2482_3_3,3470_2_3
2490_6_0,467_2_3
2490_6_8,638_10_6
2514_6_5,654_5_5
2522_3_3,3602_0_1
2527_12_4,3094_9_4
2529_9_0,568_0_3
2564_1_4,2998_4_5
2568_4_4,3940_5_3
2570_6_4,83_9_3
2571_5_2,528_8_2
2578_10_5,2889_4_3
2579_1_8,3994_2_0
2595_9_4,3622_7_2
2606_4_0,869_10_2
2613_2_3,3446_4_3
2615_2_5,2911_7_7
2616_5_8,3534_4_1
2625_4_7,2897_6_6
2628_5_1,3498_7_0
2642_1_1,3849_2_2
2644_7_0,2705_0_2
2647_5_6,3757_10_0
2654_3_0,3345_7_6
2673_9_5,966_2_2
2673_12_5,3255_9_2
268_2_4,3061_5_0
2681_2_3,990_7_2
2686_7_6,608_0_0
2690_5_4,3606_12_1
2697_2_8,3499_7_3
271_7_1,3261_9_2
2732_2_3,3480_10_3
2741_2_3,3993_4_3
2741_7_0,2823_7_1
2746_4_1,648_3_1
2767_9_1,425_3_5
2779_9_4,3822_1_5
2790_2_3,844_1_7
2799_4_3,414_9_7
2808_2_6,3224_1_0
2811_11_2,3540_9_0
2812_1_0,937_6_1
2823_2_5,35_7_2
2838_1_8,3620_1_0
2846_9_6,524_7_4
2853_0_1,885_8_1
2871_4_4,41_3_5
2887_4_0,2890_7_5
2890_8_4,3078_2_4
2900_10_3,3712_10_1
2904_2_8,3252_0_6
2926_6_2,811_2_5
2928_11_0,3961_6_0
2929_7_4,336_1_3
2955_4_2,3228_1_2
2957_4_8,906_10_4
296_7_0,3913_3_1
2962_5_1,86_3_5
2976_8_2,3402_2_4
2986_10_0,3935_8_2
3_2_1,672_4_1
3015_10_3,785_4_0
3020_1_3,51_5_3
303_6_3,3297_8_6
3035_6_3,805_1_5
3042_11_2,3185_2_5
3074_13_1,3733_7_6
3083_2_1,620_7_3
3084_8_0,533_8_0
309_2_5,388_3_8
3099_3_4,321_9_4
3100_8_5,3750_5_0
3113_7_2,813_1_6
3133_10_1,683_5_0
3137_0_1,493_2_6
3137_5_5,3709_2_1
3139_5_3,3611_10_8
314_9_4,321_5_3
3173_2_4,917_5_2
3173_3_1,3549_2_1
3176_11_3,708_9_0
3178_9_5,3535_5_2
32_7_5,733_4_4
3201_7_0,613_1_0
3216_1_1,844_13_5
3252_6_1,3762_6_3
3257_6_7,3693_0_1
3273_8_0,344_8_0
3283_1_5,869_3_2
3300_1_8,648_12_4
3304_5_4,438_5_2
3306_5_4,430_6_6
3310_6_3,851_5_2
3311_1_1,491_2_3
3318_8_4,3339_9_6
3322_5_8,3685_5_1
3339_10_1,942_6_0
337_6_1,60_5_3
34_1_1,968_6_3
3431_0_1,3504_6_2
3455_0_6,414_11_0
3458_3_2,3683_1_6
346_10_0,771_0_5
3467_5_4,3542_6_5
3470_0_2,3795_11_1
3481_10_3,696_3_1
3508_7_3,3857_7_7
3530_7_5,3537_3_0
3530_7_6,3701_3_3
3537_12_5,675_4_1
3564_8_5,375_1_1
3612_7_4,607_7_1
3617_6_0,3951_4_3
3637_10_2,3844_12_4
3651_13_1,3972_6_6
3652_1_4,3887_0_3
3678_3_0,3816_2_1
3699_6_6,3899_5_2
3705_3_1,686_12_3
371_0_7,523_6_2
3710_7_1,3944_2_8
3715_5_1,721_9_6
3752_0_5,857_6_2
3752_8_4,654_4_0
3773_9_1,3930_13_3
3786_1_6,956_4_0
3793_7_1,449_3_1
3794_9_3,870_4_7
3801_0_5,3843_7_5
3827_0_3,60_4_4
3830_8_2,872_11_2
3871_7_7,64_8_3
3876_6_3,821_7_5
3912_9_7,548_11_2
3923_9_2,824_0_4
3942_3_8,440_9_2
395_5_3,949_7_4
419_10_3,940_10_4
460_3_4,672_1_4
460_6_8,972_8_4
496_2_3,618_10_5
506_9_4,973_3_6
51_0_6,856_6_1
519_0_2,739_10_6
521_1_7,693_4_0
535_2_4,608_8_3
539_6_0,599_0_6
543_1_1,6_7_1
568_5_3,902_6_7
578_9_3,635_2_0
639_6_3,665_1_3
678_6_2,982_7_3
721_10_7,904_5_4
740_9_2,900_10_3
0_1_2,2713_8_1
1_7_7,351_5_2
10_9_1,2740_7_3
1005_0_1,3211_9_3
1014_6_0,2096_7_2
1020_11_8,684_5_2
1029_9_1,485_10_2
1037_5_3,1244_6_1
1044_0_1,3290_9_3
1044_5_2,6_4_0
1059_3_2,62_7_4
1063_4_3,2427_9_4
1064_5_1,3104_2_1
1065_4_2,76_10_1
1084_2_3,465_7_5
1093_7_1,3378_5_1
1096_8_5,3536_0_6
110_5_1,654_3_2
110_7_0,244_6_5
1103_7_5,1941_6_3
1104_8_0,2262_7_8
1107_11_0,1483_4_1
1128_6_8,2210_10_3
1129_10_5,2372_4_3
1130_1_3,1777_5_1
1130_6_1,1131_0_6
114_8_0,2803_3_6
1148_2_0,544_7_6
1150_4_0,1340_4_2
1153_11_5,2863_7_3
1159_0_0,1237_8_0
116_9_1,942_6_2
1174_0_1,3383_7_6
1188_5_4,2569_7_1
1189_0_0,3771_6_4
1191_3_6,3737_1_6
1194_5_0,3824_8_5
1199_10_4,505_3_4
1202_1_0,1369_7_0
1205_4_0,1488_6_2
1211_7_2,1873_9_0
1229_1_0,740_9_1
1234_4_3,2126_1_2
1237_2_0,1782_5_5
124_13_0,215_4_4
125_0_5,620_7_2
1252_9_5,1676_5_7
1258_0_4,3699_1_1
1263_9_3,2368_3_4
1278_7_4,867_2_1
1281_1_5,2179_0_4
1286_6_4,4_4_5
1296_3_6,3331_3_3
1300_5_4,719_11_3
1301_2_2,3629_8_6
1306_8_4,973_10_2
1313_2_0,3744_3_0
1340_4_2,3070_8_3
1340_4_5,3426_8_1
1341_6_4,3370_3_3
1347_1_4,918_6_5
1358_12_3,2634_6_0
1362_0_1,3626_8_1
1368_3_2,662_8_5
1372_6_3,1648_8_0
1374_10_3,2131_4_3
138_3_1,750_9_6
1383_2_0,2231_1_1
1383_2_5,3718_1_0
1389_4_2,3205_1_5
1391_3_3,3903_7_0
1392_3_7,3318_6_0
1407_3_4,61_5_3
1427_4_3,3257_11_0
1428_3_6,1678_2_6
1429_2_2,792_0_2
1438_13_7,3755_7_2
1451_7_2,546_4_1
1453_3_5,2247_5_3
1453_5_5,2670_0_4
1459_1_5,2660_2_3
1460_9_3,2255_7_2
1462_5_5,3101_1_7
1466_6_4,2652_6_3
1471_3_1,1745_6_2
1474_7_4,2039_0_2
1484_5_8,3610_4_4
1492_6_0,1839_1_2
1494_10_3,2919_6_2
1498_11_5,170_0_1
15_3_1,2444_0_4
15_9_4,2873_6_4
1508_8_4,1931_0_3
1513_0_0,1745_4_3
152_2_8,3587_0_5
1523_0_4,1604_0_1
1525_0_6,3636_7_0
1530_5_5,311_3_8
1533_9_1,2314_7_7
1539_0_0,2801_4_5
1546_12_3,283_9_6
155_8_2,2707_1_2
156_9_0,3434_0_1
1580_3_3,418_7_2
1590_3_0,1786_2_4
160_9_5,3726_4_4
1609_8_1,2626_3_3
162_2_2,1967_8_4
163_10_2,2114_1_4
1646_3_4,604_0_3
1647_6_2,871_10_2
1662_2_5,3465_0_2
167_1_1,2864_0_1
1676_6_5,2881_5_8
1685_8_6,2256_4_2
1691_6_3,3527_6_6
1697_2_6,2658_1_0
1705_0_2,475_2_5
1705_9_3,189_6_0
1709_10_4,2288_5_5
1718_7_1,2787_1_6
1719_0_0,2992_6_5
1726_6_0,3543_3_3
1732_10_3,925_4_0
1737_5_4,36_3_2
1738_6_3,2423_2_2
1739_9_0,86_3_6
1742_5_3,5_8_1
1756_7_2,3467_9_3
1770_0_7,2149_9_5
1774_4_2,2875_1_5
1781_4_4,87_1_4
1786_4_7,502_2_5
1797_6_2,2503_2_4
1819_0_0,3045_4_1
1830_8_6,3258_6_4
1837_2_3,3510_7_3
1849_10_6,484_0_1
1851_2_1,2629_3_5
1852_7_3,1860_8_2
186_5_4,2788_7_0
1860_8_2,3884_7_6
1871_3_4,3029_5_5
1881_4_1,3493_9_0
1886_8_4,3352_5_0
1889_2_7,1942_9_0
190_4_1,935_3_1
1900_8_7,2043_0_3
1903_5_3,988_9_5
1907_10_0,3151_3_2
1908_1_5,215_1_6
1917_2_6,3728_2_1
1923_7_6,7_0_7
193_7_1,2229_3_1
1938_12_0,3853_6_3
1939_9_2,2065_5_4
1958_13_5,449_3_0
1961_9_2,3431_0_4
1964_6_2,3157_3_4
1975_7_3,2306_2_0
1983_4_5,3771_9_0
2005_8_3,2151_2_0
201_7_7,2179_5_0
202_2_8,2679_8_1
2026_2_3,3720_8_0
2029_0_3,2744_7_2
2037_12_1,3011_6_4
2053_0_0,343_8_1
2096_2_2,3575_8_2
2107_2_1,3097_7_3
2111_11_2,2641_0_5
2151_12_1,2578_4_4
2177_5_1,2703_2_2
2181_1_1,856_7_3
2196_2_6,405_6_4
2197_2_7,3803_4_1
2198_8_6,3499_10_1
2198_9_6,3470_9_1
222_3_0,3275_7_3
2224_9_1,3729_2_4
2229_12_5,811_2_4
2231_1_1,3417_11_0
2245_1_0,3737_6_4
2248_2_5,2905_2_2
2249_0_4,2556_9_5
2249_7_4,648_3_0
2251_0_5,2908_5_6
226_5_6,543_9_0
2263_5_5,3404_4_7
2277_11_2,3143_10_0
2281_7_0,3802_12_5
2302_8_3,676_9_2
2303_6_4,3099_9_2
2311_6_1,2860_6_4
2326_7_0,2594_6_4
2328_4_4,276_12_0
2330_10_5,2607_7_2
2332_5_4,3406_2_5
2338_12_2,326_10_0
235_11_2,3365_3_6
2379_1_0,3120_3_4
2391_4_2,466_8_3
2394_2_3,2753_9_4
2400_0_4,2410_8_6
2403_9_0,3080_1_1
2423_7_3,300_7_4
2425_1_0,576_5_5
2437_3_5,3137_8_2
2438_4_3,3968_10_2
2443_5_3,2478_6_0
2449_4_0,2926_2_6
248_3_3,359_4_3
2482_11_1,564_0_7
25_1_2,712_9_5
2504_12_4,2694_6_1
2506_3_0,3041_0_1
2508_7_3,354_6_2
2551_8_7,3499_10_1
2555_4_2,3185_12_2
2565_1_4,386_9_5
2569_10_4,2912_11_2
2572_5_1,2740_2_6
2600_1_5,3599_1_0
2601_3_0,3159_0_4
2615_2_1,636_1_7
2663_0_0,418_6_3
2675_5_6,3862_5_3
2687_10_2,3185_1_2
2691_11_5,625_1_4
2708_9_4,3412_4_0
2709_2_4,3604_4_4
2709_4_2,2985_2_6
2714_3_3,734_6_1
2715_7_1,2981_0_2
2749_10_1,320_5_1
2758_6_0,777_6_4
2766_8_6,879_5_3
2774_10_6,3996_8_3
2774_11_0,3566_10_4
2804_3_3,736_6_1
281_11_4,730_5_0
2831_1_2,3870_7_4
2850_12_0,3558_1_8
2861_8_7,3394_10_3
2868_6_1,577_2_2
2886_8_1,932_10_5
2907_6_0,3948_10_4
2933_12_2,3017_2_2
2935_1_4,3709_0_3
2963_5_4,789_5_1
2980_3_5,3144_2_2
300_7_4,3252_8_5
3015_2_6,559_7_5
3028_7_4,3377_7_3
3045_4_4,3909_0_4
3062_8_5,3668_11_3
3063_6_1,3496_9_4
3088_1_6,3430_8_0
3104_2_1,3637_2_1
312_1_5,743_2_1
3131_7_2,3884_9_5
3148_0_0,3520_2_2
3165_2_8,3393_13_4
3261_8_3,3892_6_5
3264_5_4,3968_10_4
3285_0_2,724_0_3
3342_3_0,3684_9_2
3362_1_3,487_5_0
3420_7_2,611_3_0
3442_7_1,702_4_5
3510_1_2,490_6_1
3518_11_7,987_1_2
3543_3_3,3626_10_1
3554_5_1,655_3_5
3568_10_3,557_9_3
3571_4_2,444_7_5
3609_7_3,666_2_6
3623_3_3,449_1_0
3630_12_0,39_12_6
3640_1_5,616_7_7
37_0_2,406_6_3
3784_9_4,3944_0_4
3804_1_2,465_7_5
3806_1_1,658_4_0
385_10_3,3991_8_4
398_1_1,906_10_3
3989_3_7,854_7_5
404_5_3,611_3_6
458_10_8,89_6_7
486_9_3,954_4_3
536_8_5,622_8_4
555_4_1,767_3_2
635_5_0,757_4_5
708_5_2,863_1_5
724_7_2,844_1_7
739_6_5,910_2_3
763_8_1,798_8_0
814_9_2,951_6_4
904_6_3,94_11_4
10_6_6,2199_11_1
1008_8_6,2847_9_3
1010_3_5,3966_8_3
1026_8_3,1572_7_2
1045_0_0,767_3_7
1069_4_0,2561_10_0
1116_8_1,3676_3_4
112_9_0,2230_7_0
1120_13_0,680_2_6
113_5_7,2643_1_4
1143_7_6,565_2_3
1157_6_0,2983_5_5
1157_11_3,988_6_5
1176_12_5,711_3_2
1178_10_4,2794_0_4
1189_3_2,3315_12_5
1192_2_4,1485_7_3
1209_4_6,2917_5_7
1236_4_2,3329_10_1
1244_5_1,2760_11_0
1250_9_2,2168_7_5
1258_10_7,3125_3_2
1261_0_0,541_7_3
1265_0_8,2183_8_3
1293_7_3,2680_2_5
1306_3_1,1649_8_3
1320_10_2,867_10_4
1324_13_3,2870_6_6
1330_2_0,1604_11_2
1346_6_6,3729_2_0
1358_2_2,656_0_2
1364_8_2,2946_9_0
1385_6_2,529_0_0
1388_2_6,2946_0_3
1393_4_3,2911_1_6
1397_5_4,734_9_3
1418_7_4,79_4_1
1425_5_4,3693_2_4
1437_3_0,2746_4_1
144_8_4,3511_5_5
145_12_5,863_6_0
1472_0_5,904_6_1
1476_4_5,3183_6_6
1478_6_7,3458_8_3
1479_6_0,3561_5_5
1493_5_0,3380_0_1
1508_6_4,2801_9_5
1515_4_6,3674_8_4
1527_3_6,1671_2_1
1563_1_4,3586_5_3
1579_9_5,2071_0_4
1581_8_2,2918_7_4
1583_8_5,663_5_0
1601_5_4,3240_9_3
1601_10_0,958_5_5
1604_12_6,255_4_8
1623_1_1,3720_13_0
1645_7_8,3119_1_1
1669_6_3,962_7_0
1671_1_1,579_7_8
1681_8_3,2858_12_1
1687_1_1,3687_9_1
1705_7_1,2426_6_1
1705_10_3,3508_8_1
1708_2_6,3001_2_5
1726_2_0,3466_1_2
1727_2_1,3070_5_6
1735_4_1,3372_1_6
1739_12_1,2627_3_2
1740_13_7,685_3_2
1747_4_2,745_5_0
1755_2_0,703_3_4
1766_9_0,3712_10_5
177_5_2,895_2_0
178_8_4,2660_6_1
1786_4_3,2084_6_3
1793_10_3,2798_5_0
1806_9_5,2018_7_0
1815_13_2,2660_2_3
1822_12_3,3032_2_4
1825_9_2,2520_3_4
1832_3_3,3303_8_0
1835_3_2,3828_3_4
1837_3_4,1861_8_2
1837_7_3,1888_12_5
1838_1_1,2173_6_5
1854_13_5,3666_2_0
186_6_4,1978_12_5
1869_1_4,1947_8_4
1902_11_0,3034_9_6
1912_3_4,1958_11_3
1974_6_1,2091_8_0
1978_12_5,2307_8_7
200_11_8,3223_11_4
2026_9_5,2839_5_1
2028_3_2,3899_6_4
2043_5_4,230_1_0
2075_3_5,3405_3_0
2087_10_4,950_9_4
2106_3_4,263_5_2
2108_6_0,2767_1_4
2113_5_0,407_4_0
2147_8_4,2598_5_3
2184_4_6,512_2_7
2200_3_3,963_9_0
2219_2_2,364_1_6
2237_8_7,743_7_7
2250_5_0,3201_9_7
2257_2_8,3421_2_6
227_1_4,877_5_6
2295_11_3,3558_9_1
2306_6_1,619_9_0
2315_4_1,2562_3_0
2317_7_1,2822_6_4
2317_7_5,2998_8_1
2319_6_4,2578_3_1
2322_1_1,77_5_1
2328_8_3,809_6_1
2354_3_0,3177_0_0
236_2_2,3080_8_8
240_0_3,2758_9_1
2400_6_0,3373_4_1
2422_3_6,3978_8_7
2450_1_1,833_5_5
2457_9_7,3481_2_0
2499_2_0,2825_5_0
2507_2_0,2709_5_0
2564_5_4,464_1_0
2581_0_5,3124_11_6
2586_8_0,3452_10_1
2622_5_5,407_10_0
2632_8_7,2919_1_4
264_6_7,3047_6_2
2651_5_4,2802_5_2
2658_10_5,960_4_3
2671_10_0,58_4_2
2703_9_3,575_8_6
2731_5_3,2740_10_3
2738_0_7,3380_10_5
2758_9_1,2875_10_5
278_6_2,2825_1_0
2795_2_1,825_1_2
2836_0_3,3361_7_8
284_3_6,3882_2_0
2849_0_0,386_1_0
2851_1_1,3945_0_8
2855_12_0,96_1_0
2863_5_5,3467_10_6
2864_2_3,3624_8_0
2888_10_0,3209_2_5
2893_1_6,825_6_5
2987_6_2,3959_1_6
3007_5_8,399_8_1
3057_7_6,476_9_4
3149_1_5,3958_5_2
3177_0_0,783_9_7
3215_0_5,616_2_6
3224_3_3,368_3_3
3244_6_5,3498_7_2
3251_12_0,683_6_6
3256_8_8,642_6_0
3258_8_4,3316_8_1
3325_7_4,533_1_5
3328_3_6,982_11_5
3376_3_4,720_8_1
3405_6_4,852_1_3
3411_7_0,3487_2_7
342_0_3,521_4_5
3447_9_2,567_6_2
346_1_0,935_4_0
3466_2_6,857_8_3
3481_10_8,629_10_5
3501_0_6,712_7_0
3509_2_0,3879_7_0
3511_5_5,3837_9_3
3533_2_6,657_9_7
355_0_1,3656_1_6
3581_3_2,539_10_5
3607_1_3,612_10_4
364_5_0,567_2_4
3667_5_5,490_4_0
3687_0_0,683_7_0
3742_8_4,679_1_1
3799_10_4,3993_0_5
3833_8_0,896_2_2
3957_11_3,3979_6_3
582_1_2,709_2_0
584_4_6,736_8_4
877_7_5,885_8_4
104_8_5,3810_5_2
1042_7_1,256_5_4
1061_12_6,848_6_3
1063_10_1,2172_11_0
107_9_3,3082_3_2
1131_0_6,694_8_2
114_4_1,144_0_4
115_5_2,3451_12_8
1151_8_5,3989_0_6
116_9_5,2656_11_2
1195_7_5,2674_6_2
1233_8_4,1873_3_3
1236_7_3,1930_8_3
1251_4_1,3687_4_2
1261_2_6,1998_3_6
1268_1_0,769_6_1
1273_8_5,3274_5_2
1276_7_0,1561_7_5
1280_2_1,935_8_2
1307_4_1,3402_4_6
1327_4_2,1694_1_0
1388_6_3,583_0_6
1481_8_2,3710_6_4
1541_7_1,1840_4_3
1570_8_6,771_0_6
1586_5_1,3115_11_4
1623_3_2,1649_10_1
1655_3_4,980_0_3
1707_4_7,2661_0_1
1708_4_0,2043_5_4
1781_6_2,3415_0_1
1818_1_1,3827_8_6
1853_1_2,2079_7_2
1961_5_2,866_7_1
1988_3_4,2399_7_4
2060_4_6,63_9_7
2062_4_8,3367_3_2
2065_5_1,2081_6_5
2073_7_2,2703_8_2
2136_1_5,2546_0_3
214_13_3,316_8_1
2173_1_1,2199_13_2
2177_13_3,3037_3_8
2185_7_1,3217_8_1
2231_2_5,3836_0_6
2241_5_0,2407_8_2
2277_3_7,3447_9_1
231_0_3,2596_1_2
2325_1_0,2971_7_3
237_0_7,3159_2_5
238_1_4,3739_6_5
2415_7_6,600_2_1
2427_6_3,2614_7_4
2454_5_1,3494_11_0
2472_6_6,292_10_1
2511_8_2,3821_13_3
2538_10_1,3214_9_5
2550_6_7,3777_6_1
2576_6_2,674_0_0
260_0_3,291_11_2
2622_2_0,3685_4_6
266_2_6,3553_5_3
2677_4_8,928_9_2
2711_8_1,905_12_1
273_0_5,2929_11_0
2739_0_2,3784_3_5
2750_2_5,3264_6_0
2757_9_2,3380_13_6
2758_1_4,2794_7_2
2790_5_1,860_0_0
2813_4_1,3627_3_4
2859_9_2,3214_9_5
2859_10_2,961_11_3
2893_9_6,3272_5_1
2900_9_0,3704_7_0
2930_7_0,574_8_1
2941_11_5,3202_0_5
2996_5_8,3042_1_6
3028_2_2,795_4_0
3058_8_8,510_1_6
306_6_6,3907_9_1
3065_5_3,3487_5_1
3239_5_1,355_6_6
3272_9_6,3375_7_8
3347_8_3,512_4_4
3363_7_0,3598_9_1
34_2_7,3910_1_3
3402_4_6,3464_2_3
3421_1_2,3719_4_5
3423_7_3,564_8_3
3486_5_1,3561_2_2
3558_1_8,3670_2_1
357_2_3,809_6_1
3580_8_8,494_3_0
3586_5_3,912_10_7
3657_8_5,678_4_3
3690_0_4,585_2_6
3725_4_5,809_3_4
3752_2_1,857_3_8
3765_0_3,722_4_1
514_6_1,976_6_2
585_2_6,668_3_3
663_10_4,673_8_3
10_6_2,2160_7_3
1000_7_3,3921_1_5
1048_5_6,1808_1_0
1052_5_7,3269_5_5
1063_5_5,3360_1_4
1092_7_4,1130_9_5
1156_0_1,2854_1_6
1157_13_1,2884_0_7
1191_6_3,560_0_4
12_3_1,3624_12_3
1265_0_5,2791_9_0
1275_5_4,2904_7_1
1280_5_2,2687_7_2
1285_5_1,1483_10_8
1337_7_1,2328_2_5
1358_0_1,946_5_7
1382_2_0,2507_7_4
1384_3_2,1543_10_2
1433_6_7,2597_9_0
1565_2_8,3781_0_7
1597_8_0,869_12_3
1670_10_5,1916_0_1
1676_1_7,942_2_9
1677_0_6,686_10_1
1722_12_0,38_2_0
1731_3_1,3285_3_3
1762_0_0,624_0_5
1807_6_3,3933_12_6
1855_6_2,788_12_2
1866_5_2,243_2_3
1867_5_1,3991_2_8
1869_2_0,1924_0_3
1869_12_1,869_1_2
1878_7_1,486_4_0
1917_10_5,2932_6_1
2048_4_5,822_3_3
2092_6_3,2110_0_2
2117_11_3,3211_9_2
2127_7_1,3399_8_0
2151_1_8,251_2_4
2255_5_5,354_8_0
2308_3_6,3822_1_4
2380_8_6,2657_0_0
2441_6_4,2584_4_1
2519_1_3,3609_7_3
2587_1_6,3361_9_0
2596_0_8,3961_2_3
2618_4_0,3945_8_0
2682_3_7,3756_6_6
2781_0_8,3675_0_0
2893_10_4,3496_2_9
2905_6_0,825_3_2
2909_10_3,3273_6_4
2912_6_5,781_9_3
2966_1_0,3387_0_2
2993_3_6,841_9_0
2999_10_6,3474_11_4
311_6_0,3122_8_4
3167_4_4,3898_1_1
3214_4_4,938_7_5
3279_9_1,3566_5_5
3541_2_0,3760_2_3
3862_9_2,823_10_4
561_9_2,608_4_3
121_9_0,2864_1_0
130_2_0,2556_5_2
133_5_2,3459_7_5
1436_8_0,2840_1_1
1704_3_2,3153_4_0
1738_7_0,3567_1_6
1784_8_3,2821_1_0
1796_4_0,3722_3_0
1808_7_5,3459_7_5
1814_4_0,1922_0_1
1959_7_8,474_6_5
203_4_4,620_5_5
2476_7_3,625_4_2
2544_7_2,3996_8_1
2602_8_0,658_1_4
2649_1_5,2724_3_3
2879_6_6,3130_6_1
2889_8_4,690_10_1
2946_0_3,389_2_5
3031_9_6,3432_5_4
3718_5_0,3916_0_1
441_7_2,662_8_5
602_6_5,717_1_0
675_3_0,949_5_4
1099_5_3,249_2_3
1154_3_7,1997_2_4
1192_1_2,2049_1_0
1328_9_2,1726_1_2
1355_9_4,885_9_1
14_9_3,729_4_4
1400_5_4,3123_2_1
1461_8_2,1664_3_1
1691_8_7,3807_7_0
1790_0_5,566_2_2
1922_0_1,3882_7_2
1934_5_1,838_7_0
2065_7_6,220_8_5
2214_0_8,3550_1_0
2273_11_4,561_11_3
2326_7_2,3612_3_0
2610_1_6,726_12_1
320_7_4,741_5_1
3782_6_5,933_5_1
3926_9_5,574_8_1
3998_6_4,929_1_5
1628_7_4,3626_7_4
1931_1_2,320_13_0
259_2_0,2646_0_0
3282_5_2,944_6_4
3906_4_4,480_4_7
1153_0_1,745_4_5
1576_11_0,2590_6_6
2367_6_7,3531_0_3
3323_8_4,645_10_0
1362_4_8,3091_5_6
3822_7_4,86_6_1
1923_5_3,2610_10_4
633_4_4,854_5_7
3015_5_5,3074_11_1
1505_10_3,1721_7_4
2174_1_2,3968_11_4
3145_4_3,3175_1_5
2465_0_0,3042_2_1
2488_0_5,2632_2_3
514_7_2,61_3_4
29_7_5,3554_7_3
1717_9_2,3609_0_1
3078_1_4,3687_8_1
2290_7_3,2382_4_6
2857_10_3,378_7_5
218_11_0,2581_6_3
1738_3_0,2159_13_0
257_1_2,715_11_3
1722_11_3,3394_8_1
1602_3_1,364_11_4
1653_7_1,543_3_5
564_7_5,789_10_5
3016_4_1,751_8_0
1747_5_5,302_0_1
1478_11_4,3726_2_6
1173_4_0,2276_0_6
3204_4_0,993_6_3
1087_7_6,2109_7_2
1155_5_3,1459_2_5
2502_1_2,930_5_1
1287_5_3,700_1_1
1970_4_2,425_0_8
3123_7_2,492_6_1
1430_10_7,3381_6_6
2109_7_4,3613_3_3
1979_0_3,3308_2_0
3163_5_6,97_5_1
1356_4_4,1538_9_0
2056_5_7,3568_7_6
665_0_1,98_0_0
332_8_1,3562_7_7
2004_1_3,776_7_1
1462_4_1,2875_3_3
1419_1_1,3434_11_0
2894_9_4,623_3_1
3662_1_2,3936_5_1
668_5_3,963_1_5
368_3_3,3957_12_3
273_3_4,742_2_2
408_1_5,622_12_0
3915_5_3,497_1_5
2015_7_0,956_2_1
1294_12_2,2912_7_6
305_5_7,785_4_1
1393_6_6,2908_7_5
1924_7_0,95_1_2
1366_0_3,3179_0_3
1696_9_1,2274_3_0
1419_0_2,3825_6_3
1276_10_3,390_7_4
136_3_4,2767_9_3
1481_4_4,1971_3_3
1460_7_4,2100_9_0
1872_4_0,2307_13_0
2944_2_5,3239_5_1
175_12_0,1874_12_4
1433_2_6,3065_5_2
158_0_5,381_10_4
1375_4_3,14_8_3
1626_7_2,354_2_5
2452_11_7,983_7_3
2629_10_5,3700_0_3
128_4_3,754_9_0
1066_10_3,2007_4_0
2144_8_2,3685_3_7
